"review_id","app_id","user_id","app_name","category","app_version","platform","device_model","country","review_date","rating","review_text","sentiment_label","review_length_words","helpful_votes","total_votes","verified_user","subscription_user","in_app_purchase","app_price","app_size_mb","download_count","daily_active_users","monthly_active_users","session_duration_min","crash_count","update_frequency_days","developer_reply","response_time_hours","retention_7d","retention_30d","churn_probability","language","os_version","network_type"
"1886","1155","334310","HealthPlus","Finance","1.0","Android","Samsung S23","Canada","2021-08-20 12:18:21.606342554","1","Slow performance and poor usability.","negative","5","2","9","1","1","0","7.59","225.93","1931906","49212","141463","93.98","2","18","1","17.6","0.247","0.283","0.613","French","Android 14","5G"
"1889","1098","524348","HealthPlus","Finance","1.2","Android","Pixel 8","USA","2019-04-08 00:05:20.843174458","5","Fantastic performance. Very intuitive and useful.","positive","6","1","10","1","1","0","17.78","467.51","1379053","246315","1303043","88.33","4","20","1","56.88","0.497","0.292","0.709","English","Android 14","5G"
"1892","1625","744049","HealthPlus","Finance","2.0","Android","Pixel 8","USA","2023-08-14 22:34:09.224165678","4","Great design and very helpful for daily tasks.","positive","8","4","14","1","0","0","6.27","30.15","1812688","37072","85043","109.18","3","115","0","0","0.486","0.529","0.078","English","Android 14","WiFi"
"1906","1619","270331","HealthPlus","Gaming","1.0","Android","Pixel 8","Canada","2019-03-31 08:34:59.970363855","5","Highly recommend this app. Works perfectly.","positive","6","3","15","1","1","0","49.79","296.58","1647925","38515","1382197","51.85","3","72","0","0","0.775","0.799","0.705","English","Android 14","4G"
"1916","1165","439333","HealthPlus","Gaming","1.0","iOS","iPhone 14","Canada","2022-01-20 13:20:08.594630480","5","Highly recommend this app. Works perfectly.","positive","6","4","14","0","0","1","12.91","343.06","4976778","232274","790188","113.65","4","137","1","7.07","0.16","0.15","0.387","English","iOS 17","WiFi"
"1918","1144","205505","HealthPlus","Health","2.0","iOS","iPhone 14","USA","2021-11-05 07:57:46.615339518","1","Not satisfied. Too many issues.","negative","5","6","12","0","0","1","19.36","309.3","1914463","9534","303216","91.69","5","61","0","0","0.335","0.163","0.724","English","iOS 17","4G"
"1934","1385","179974","HealthPlus","Social","3.0","Android","Samsung S23","India","2024-11-09 18:13:42.433613539","1","Waste of time. Doesn't work properly.","negative","6","4","12","1","0","1","49.37","389.39","4473611","362167","1038175","94.49","1","108","0","0","0.558","0.687","0.461","English","Android 13","5G"
"1943","1615","360719","HealthPlus","Education","3.0","Android","Samsung S23","Germany","2019-07-09 17:02:25.995674133","1","App keeps crashing and is full of bugs.","negative","8","7","8","1","0","1","26.82","287.69","701478","91319","1717467","57.93","2","131","1","48.49","0.304","0.457","0.563","German","Android 13","WiFi"
"1946","1273","533595","HealthPlus","Gaming","2.5","Android","OnePlus 11","Canada","2023-04-18 09:00:48.838880539","4","Highly recommend this app. Works perfectly.","positive","6","9","8","0","1","0","20.52","148.35","3778827","186591","872862","76.31","0","140","1","28.6","0.264","0.257","0.872","French","Android 14","4G"
"1949","1311","884270","HealthPlus","Health","1.0","Android","OnePlus 11","Canada","2021-06-21 16:06:24.677179813","4","Absolutely love this app. Smooth experience and great features.","positive","9","3","12","1","0","0","28.7","498.7","2988469","486359","1598398","75.48","1","103","1","22.36","0.678","0.172","0.532","French","Android 14","WiFi"
"1952","1207","145911","HealthPlus","Social","3.0","Android","Samsung S23","Canada","2024-12-15 05:47:05.641998768","3","Fair performance.","neutral","2","4","9","0","1","1","32.96","314.64","1290989","359872","1987278","85.39","0","95","1","39.35","0.45","0.515","0.128","French","Android 13","WiFi"
"1954","1647","267548","HealthPlus","Gaming","1.2","Android","OnePlus 11","UK","2022-04-26 06:40:26.398295403","3","Okay experience overall.","neutral","3","4","8","0","1","1","27.72","166.88","2518701","177815","411938","44.72","3","14","0","0","0.404","0.411","0.326","English","Android 14","5G"
"1957","1420","414396","HealthPlus","Social","3.0","Android","Pixel 8","USA","2019-01-10 23:43:35.075260878","1","Very disappointing experience. Needs improvement.","negative","5","7","8","1","0","1","3.95","385.57","4058411","108201","374839","86.43","1","47","0","0","0.307","0.363","0.045","English","Android 13","5G"
"1959","1327","273093","HealthPlus","Education","2.5","iOS","iPhone 14","Germany","2022-09-08 19:41:06.852093697","5","Highly recommend this app. Works perfectly.","positive","6","3","5","0","1","1","40.94","474.8","1392765","315901","1078452","1.13","2","49","1","44.74","0.158","0.146","0.489","German","iOS 16","WiFi"
"1960","1014","288174","HealthPlus","Social","1.2","iOS","iPhone 14","Canada","2022-03-12 07:10:34.115037441","2","Very disappointing experience. Needs improvement.","negative","5","9","4","0","0","1","33.12","456.92","2888162","496198","1082452","14.55","1","29","0","0","0.769","0.114","0.628","English","iOS 16","WiFi"
"1964","1220","130357","HealthPlus","Education","3.0","Android","Pixel 8","UK","2021-03-28 05:51:35.134615183","5","Fantastic performance. Very intuitive and useful.","positive","6","3","15","1","0","1","16.02","144.44","1363431","97197","535385","82.03","2","79","0","0","0.253","0.124","0.529","English","Android 14","WiFi"
"1970","1422","812769","HealthPlus","Health","1.2","Android","Pixel 8","USA","2023-11-06 23:51:44.122614145","2","Very disappointing experience. Needs improvement.","negative","5","7","13","1","0","0","27.16","124.98","3298816","14840","65243","37.26","1","71","0","0","0.431","0.351","0.834","English","Android 13","5G"
"1985","1762","565417","HealthPlus","Gaming","2.0","iOS","iPhone 14","USA","2023-01-03 22:28:11.810803413","1","Very disappointing experience. Needs improvement.","negative","5","5","10","1","1","1","9.83","342.83","3785684","371381","824726","55.67","1","139","1","46.26","0.295","0.68","0.624","English","iOS 16","5G"
"1989","1630","527442","HealthPlus","Education","2.5","Android","Samsung S23","India","2021-01-14 10:05:26.392638683","2","Not satisfied. Too many issues.","negative","5","6","12","1","0","0","36.11","474.63","3302215","388365","1609080","18.42","4","129","1","9.6","0.692","0.312","0.143","English","Android 14","5G"
"1994","1291","162057","HealthPlus","Education","3.0","Android","OnePlus 11","Germany","2019-01-15 12:58:56.288619280","4","Absolutely love this app. Smooth experience and great features.","positive","9","3","14","1","0","0","38.82","290.75","4828755","184337","1403606","11.01","4","15","1","42.92","0.274","0.488","0.096","German","Android 14","5G"
"1997","1733","414545","HealthPlus","Gaming","1.0","iOS","iPhone 14","Germany","2021-08-10 04:18:35.180395126","5","Great design and very helpful for daily tasks.","positive","8","4","12","0","0","1","2.82","220.54","4989176","34725","156228","15.8","2","64","0","0","0.123","0.171","0.866","German","iOS 17","4G"
"2003","1382","999074","HealthPlus","Gaming","3.0","iOS","iPhone 14","UK","2024-05-12 08:05:26.783282280","4","Absolutely love this app. Smooth experience and great features.","positive","9","7","11","1","1","1","35.72","372.16","3238469","127965","351694","4.38","3","169","0","0","0.113","0.144","0.529","English","iOS 17","5G"
"2014","1244","316681","HealthPlus","Social","2.0","Android","Samsung S23","UK","2023-01-31 23:16:28.613228083","4","Highly recommend this app. Works perfectly.","positive","6","9","5","0","1","0","8.63","374.39","4985316","322912","1410079","34.35","2","57","0","0","0.207","0.226","0.886","English","Android 13","WiFi"
"2016","1322","340021","HealthPlus","Health","3.0","Android","Pixel 8","India","2021-09-08 02:04:31.293643951","1","Slow performance and poor usability.","negative","5","7","8","0","1","1","12.97","243.07","1872261","122020","415322","95.02","1","91","0","0","0.2","0.647","0.289","English","Android 13","4G"
"2017","1844","774589","HealthPlus","Social","3.0","Android","Pixel 8","Germany","2023-03-25 06:34:05.285193920","4","Amazing experience. Exceeded my expectations.","positive","5","3","10","0","1","0","40.28","476.24","660003","280907","382408","2.65","1","90","1","58.19","0.862","0.671","0.443","German","Android 13","4G"
"2021","1899","603692","HealthPlus","Social","2.0","Android","Samsung S23","USA","2019-07-24 20:59:00.708086729","2","App keeps crashing and is full of bugs.","negative","8","7","5","1","1","1","20.13","366.07","2054794","27252","587291","79.46","0","92","0","0","0.46","0.519","0.676","English","Android 13","WiFi"
"2022","1198","659840","HealthPlus","Health","2.0","iOS","iPhone 14","USA","2021-11-21 22:26:34.383047581","5","Great design and very helpful for daily tasks.","positive","8","3","9","1","0","0","11.98","268.73","2926322","233936","712135","23.2","1","139","0","0","0.637","0.307","0.172","English","iOS 17","WiFi"
"2031","1573","373611","HealthPlus","Education","1.0","iOS","iPhone 14","UK","2020-01-18 00:12:54.485163450","5","Amazing experience. Exceeded my expectations.","positive","5","8","11","0","1","1","9.69","446.12","4154842","321955","834241","101.71","0","135","0","0","0.353","0.225","0.339","English","iOS 17","5G"
"2037","1610","553855","HealthPlus","Gaming","3.0","iOS","iPhone 14","Canada","2024-03-29 02:13:34.858810186","5","Absolutely love this app. Smooth experience and great features.","positive","9","5","12","0","1","1","25.72","403.27","4638474","15459","37746","74.88","1","37","0","0","0.722","0.209","0.301","French","iOS 16","4G"
"2039","1020","823044","HealthPlus","Health","2.5","Android","Samsung S23","USA","2023-06-05 01:02:45.269957542","3","Fair performance.","neutral","2","8","7","1","0","1","42.66","308.95","1197677","427621","894533","80.26","3","116","0","0","0.845","0.772","0.779","English","Android 14","WiFi"
"2045","1792","164032","HealthPlus","Finance","2.5","Android","Pixel 8","Canada","2019-07-01 10:18:55.257565737","5","Amazing experience. Exceeded my expectations.","positive","5","6","13","1","0","1","31.84","345.45","4821146","49308","217513","81.47","3","125","0","0","0.654","0.36","0.527","French","Android 13","WiFi"
"2058","1268","215977","HealthPlus","Social","1.0","Android","OnePlus 11","USA","2020-04-19 08:46:40.241409063","4","Highly recommend this app. Works perfectly.","positive","6","8","12","0","1","0","5.42","439.24","3593553","305719","925910","115.02","5","118","0","0","0.631","0.412","0.674","English","Android 14","5G"
"2060","1898","755216","HealthPlus","Education","3.0","iOS","iPhone 14","UK","2020-11-19 18:13:26.860503912","5","Fantastic performance. Very intuitive and useful.","positive","6","10","12","1","0","0","12.59","15.45","4394920","71758","388517","68.11","2","57","0","0","0.453","0.083","0.599","English","iOS 17","4G"
"2062","1501","679838","HealthPlus","Gaming","1.0","Android","Pixel 8","India","2023-01-28 21:44:15.980040312","4","Absolutely love this app. Smooth experience and great features.","positive","9","3","9","0","0","1","0.34","343.05","987397","320691","1640464","24.72","2","137","1","13.95","0.188","0.225","0.831","English","Android 14","5G"
"2067","1641","993778","HealthPlus","Social","2.0","iOS","iPhone 14","UK","2021-09-19 00:24:51.167750835","2","App keeps crashing and is full of bugs.","negative","8","6","14","0","1","1","48.21","124.41","2168036","113200","480746","38.09","3","123","0","0","0.577","0.233","0.241","English","iOS 17","5G"
"2071","1052","240783","HealthPlus","Health","2.5","Android","Samsung S23","USA","2020-11-29 06:26:52.754413605","1","Slow performance and poor usability.","negative","5","5","11","1","1","0","13.29","483.52","3994784","216513","1929421","33.64","3","148","0","0","0.523","0.236","0.373","English","Android 13","5G"
"2073","1161","659082","HealthPlus","Gaming","1.2","Android","Pixel 8","Germany","2024-11-27 22:57:32.651822090","2","Waste of time. Doesn't work properly.","negative","6","6","11","0","0","1","12.67","368.38","1146618","363752","1323602","30.88","2","90","0","0","0.399","0.212","0.247","German","Android 14","5G"
"2077","1051","596769","HealthPlus","Finance","1.0","Android","Samsung S23","UK","2022-08-27 14:13:35.997707129","2","Waste of time. Doesn't work properly.","negative","6","4","5","0","1","1","46.47","76.49","2273450","9499","21248","45.54","2","8","1","32.08","0.45","0.517","0.609","English","Android 14","4G"
"2078","1784","821987","HealthPlus","Health","1.2","Android","Pixel 8","Canada","2022-05-30 12:31:56.158613682","5","Fantastic performance. Very intuitive and useful.","positive","6","6","10","0","0","1","41.77","461.11","2844903","192094","1199013","86.4","3","34","1","31.24","0.349","0.304","0.528","French","Android 13","WiFi"
"2079","1440","754950","HealthPlus","Gaming","1.0","Android","Pixel 8","UK","2021-04-06 09:53:42.367411613","4","Absolutely love this app. Smooth experience and great features.","positive","9","5","4","1","0","0","22.42","325.93","586385","68319","319994","25.02","2","86","0","0","0.761","0.457","0.338","English","Android 14","4G"
"2089","1037","235385","HealthPlus","Finance","2.5","Android","Pixel 8","India","2021-08-25 05:08:30.341520548","1","App keeps crashing and is full of bugs.","negative","8","6","11","1","1","1","48.92","311.43","4163327","67575","163129","112.86","4","87","0","0","0.783","0.408","0.513","English","Android 13","WiFi"
"2092","1126","120301","HealthPlus","Gaming","3.0","Android","OnePlus 11","Germany","2020-06-23 10:06:37.320770502","4","Great design and very helpful for daily tasks.","positive","8","5","13","0","0","1","27.08","406.58","4451819","97498","270606","104.67","1","94","1","16.22","0.675","0.756","0.618","German","Android 14","4G"
"2096","1972","413877","HealthPlus","Education","2.5","Android","OnePlus 11","India","2022-11-23 07:21:47.596627474","3","Okay experience overall.","neutral","3","2","9","1","0","0","38.38","281.06","2595684","274333","1064940","108.88","1","128","0","0","0.106","0.631","0.266","English","Android 14","WiFi"
"2098","1426","152333","HealthPlus","Education","1.2","iOS","iPhone 14","India","2020-06-17 13:28:53.347588062","5","Amazing experience. Exceeded my expectations.","positive","5","8","13","1","1","0","39.33","304.03","2799221","443516","1813238","21.87","0","175","0","0","0.895","0.334","0.56","English","iOS 16","4G"
"2101","1192","933876","HealthPlus","Health","2.5","Android","OnePlus 11","Canada","2021-01-11 16:14:33.474853039","3","Decent features but needs improvement.","neutral","5","8","7","1","1","0","39.41","375.22","4513599","284605","1266460","47.27","0","92","1","32.18","0.765","0.566","0.569","English","Android 13","5G"
"2104","1576","610787","HealthPlus","Social","1.2","Android","Samsung S23","USA","2019-11-27 18:35:28.682339430","1","Waste of time. Doesn't work properly.","negative","6","9","4","0","1","1","49.1","139.04","2470158","435443","1309072","79.34","2","108","1","55.4","0.407","0.181","0.791","English","Android 13","WiFi"
"2107","1905","891637","HealthPlus","Gaming","3.0","iOS","iPhone 14","USA","2021-01-17 05:17:42.385809660","5","Highly recommend this app. Works perfectly.","positive","6","4","10","1","0","0","9.13","133.18","407628","359408","1713816","13.16","3","137","0","0","0.815","0.128","0.191","English","iOS 17","5G"
"2108","1250","850571","HealthPlus","Gaming","2.5","Android","Pixel 8","UK","2019-01-15 03:19:51.305981636","3","Okay experience overall.","neutral","3","11","13","0","0","1","14.43","36.63","2515574","105142","1971123","60.21","2","46","0","0","0.356","0.459","0.139","English","Android 14","5G"
"2110","1297","761885","HealthPlus","Social","2.5","Android","Pixel 8","India","2019-01-10 20:34:19.504808903","5","Fantastic performance. Very intuitive and useful.","positive","6","4","12","1","1","1","24.2","58.44","374201","417444","1614085","32.28","0","136","1","4.49","0.164","0.552","0.823","English","Android 13","WiFi"
"2114","1111","176013","HealthPlus","Gaming","1.0","Android","Pixel 8","Germany","2024-04-26 21:33:51.693045855","2","Not satisfied. Too many issues.","negative","5","5","13","1","0","1","20.58","290.95","2374741","92749","1661128","88.06","0","23","1","69.39","0.853","0.098","0.387","German","Android 14","4G"
"2127","1447","680251","HealthPlus","Health","1.0","Android","Pixel 8","Canada","2024-02-01 14:50:41.354105711","2","Not satisfied. Too many issues.","negative","5","9","9","0","0","1","25.73","112.15","4808808","108929","1517326","55.77","4","157","1","32.65","0.38","0.08","0.144","English","Android 13","WiFi"
"2131","1824","531325","HealthPlus","Social","1.0","iOS","iPhone 14","USA","2020-10-09 20:20:27.851086378","4","Fantastic performance. Very intuitive and useful.","positive","6","4","9","1","1","0","8.96","190.01","348254","219046","1633702","81.78","1","172","1","23.22","0.329","0.329","0.348","English","iOS 16","4G"
"2133","1146","219109","HealthPlus","Health","2.5","iOS","iPhone 14","Canada","2020-12-24 05:57:08.874706507","1","Not satisfied. Too many issues.","negative","5","2","9","0","0","0","25.14","486.52","917066","305402","577820","28.15","0","123","0","0","0.805","0.515","0.628","English","iOS 17","5G"
"2136","1070","842865","HealthPlus","Finance","3.0","Android","Pixel 8","USA","2019-10-09 21:25:44.030046225","2","Waste of time. Doesn't work properly.","negative","6","9","6","0","1","0","5.26","445.87","908239","204261","895531","95.36","2","48","1","9.81","0.398","0.382","0.532","English","Android 14","5G"
"2138","1127","202499","HealthPlus","Gaming","1.0","Android","Pixel 8","USA","2019-05-03 03:18:27.906032562","4","Amazing experience. Exceeded my expectations.","positive","5","3","14","0","0","0","0.19","74.89","2219369","132902","1839340","87.81","5","28","0","0","0.273","0.59","0.815","English","Android 14","5G"
"2142","1067","433267","HealthPlus","Education","2.0","iOS","iPhone 14","Canada","2024-02-18 08:31:32.596956015","4","Amazing experience. Exceeded my expectations.","positive","5","5","6","1","1","1","0.95","27.36","1423135","37767","1693476","44.64","1","32","1","21.69","0.647","0.526","0.552","French","iOS 16","5G"
"2154","1187","853990","HealthPlus","Social","2.5","Android","OnePlus 11","UK","2023-12-03 15:38:59.739513397","5","Amazing experience. Exceeded my expectations.","positive","5","4","15","1","1","1","25.27","439.83","3040999","296402","1408322","70.44","5","93","0","0","0.402","0.225","0.443","English","Android 13","4G"
"2156","1900","949735","HealthPlus","Finance","2.5","Android","Samsung S23","Canada","2022-07-22 11:53:50.658224106","4","Great design and very helpful for daily tasks.","positive","8","4","10","1","0","1","6.25","336.82","84014","143037","652979","42.28","2","68","0","0","0.435","0.21","0.675","French","Android 13","WiFi"
"2166","1432","559440","HealthPlus","Health","2.0","Android","OnePlus 11","USA","2020-03-31 23:11:57.148853064","4","Great design and very helpful for daily tasks.","positive","8","6","9","1","1","0","49.63","221.7","3270405","392573","956008","82.66","4","98","0","0","0.718","0.496","0.807","English","Android 14","WiFi"
"2170","1767","114772","HealthPlus","Health","3.0","Android","Pixel 8","UK","2020-09-19 06:16:50.478379965","5","Great design and very helpful for daily tasks.","positive","8","6","7","1","1","1","2.2","170.85","1057041","8029","1944445","60.1","1","135","1","6.43","0.219","0.439","0.193","English","Android 14","WiFi"
"2174","1392","440250","HealthPlus","Education","3.0","Android","OnePlus 11","Canada","2023-08-14 17:52:49.315102100","5","Fantastic performance. Very intuitive and useful.","positive","6","5","6","1","1","1","9.57","16.96","2954455","192915","1579630","3.41","4","115","0","0","0.839","0.553","0.407","English","Android 14","4G"
"2175","1919","601409","HealthPlus","Health","1.0","Android","OnePlus 11","USA","2021-11-22 00:25:47.405384064","4","Great design and very helpful for daily tasks.","positive","8","4","10","1","0","0","46.42","184.62","4216082","311623","1852398","93.93","1","34","1","6.43","0.704","0.217","0.835","English","Android 14","WiFi"
"2176","1454","291354","HealthPlus","Health","3.0","Android","Pixel 8","Canada","2024-11-25 17:48:38.120129108","1","Slow performance and poor usability.","negative","5","4","7","0","0","1","6.68","331.95","4541903","65140","229510","38.3","3","86","1","2.68","0.136","0.741","0.336","French","Android 14","4G"
"2177","1492","238424","HealthPlus","Social","3.0","Android","Pixel 8","Germany","2023-11-23 19:48:46.816842079","3","It works fine for basic usage.","neutral","6","7","6","0","0","1","36.01","48.36","2860513","61931","1198262","49.21","1","125","0","0","0.155","0.664","0.552","German","Android 13","WiFi"
"2181","1253","327152","HealthPlus","Health","1.2","iOS","iPhone 14","UK","2024-08-05 05:05:59.324760675","5","Great design and very helpful for daily tasks.","positive","8","1","11","1","1","1","24.49","218.92","4418248","426164","1980470","83.59","2","146","0","0","0.585","0.571","0.73","English","iOS 17","4G"
"2187","1774","935071","HealthPlus","Gaming","3.0","Android","Samsung S23","Germany","2020-10-07 00:05:29.161813021","3","Okay experience overall.","neutral","3","4","8","1","0","0","43.5","457.57","4646771","418899","918057","89.88","1","115","1","68.4","0.599","0.653","0.117","German","Android 14","WiFi"
"2195","1425","292065","HealthPlus","Social","2.0","Android","Samsung S23","Germany","2021-12-05 08:46:58.398287535","4","Fantastic performance. Very intuitive and useful.","positive","6","4","16","1","0","1","34.72","484.24","715316","65117","1475385","97.47","4","31","1","22.32","0.404","0.496","0.676","German","Android 13","5G"
"2200","1159","105857","HealthPlus","Gaming","2.5","iOS","iPhone 14","Germany","2020-02-12 08:16:54.763948679","4","Great design and very helpful for daily tasks.","positive","8","6","5","1","0","1","5.14","15.89","4355124","21178","68384","79.7","1","165","1","50.19","0.666","0.065","0.844","German","iOS 17","5G"
"2203","1186","354362","HealthPlus","Social","1.2","Android","Pixel 8","USA","2020-10-04 00:06:23.726480722","3","Fair performance.","neutral","2","3","6","1","0","1","11.91","229.76","3126792","443144","1016760","98.36","2","7","0","0","0.256","0.388","0.818","English","Android 13","5G"
"2205","1630","869789","HealthPlus","Social","3.0","Android","OnePlus 11","Germany","2024-12-24 12:51:50.899631023","2","Slow performance and poor usability.","negative","5","4","10","1","1","0","41.34","480.13","2155970","108042","1436041","86.78","3","157","0","0","0.739","0.439","0.469","German","Android 13","WiFi"
"2216","1868","347822","HealthPlus","Finance","1.2","Android","Samsung S23","Canada","2020-01-04 12:44:44.345529079","3","Average app. Nothing special.","neutral","4","4","12","1","1","0","44.2","455.45","1280197","380697","778027","1.61","1","50","1","49.07","0.543","0.513","0.124","English","Android 14","5G"
"2217","1095","944156","HealthPlus","Finance","3.0","iOS","iPhone 14","UK","2020-03-13 01:42:03.152190924","1","App keeps crashing and is full of bugs.","negative","8","7","9","0","0","1","8.59","422.9","2529040","398253","1165030","111.65","1","39","1","44.94","0.422","0.716","0.013","English","iOS 16","4G"
"2220","1149","304447","HealthPlus","Finance","3.0","Android","Pixel 8","USA","2020-06-29 10:43:54.165304184","3","It works fine for basic usage.","neutral","6","4","8","0","0","1","22.86","315.47","3453056","286212","1713204","46.94","3","177","1","35.93","0.877","0.213","0.731","English","Android 13","WiFi"
"2225","1740","840200","HealthPlus","Health","2.5","Android","Samsung S23","UK","2021-03-23 01:44:40.483751297","4","Great design and very helpful for daily tasks.","positive","8","7","12","0","1","1","20.8","288.48","737177","33132","166993","32.2","1","113","1","61.37","0.739","0.408","0.57","English","Android 14","4G"
"2226","1769","124749","HealthPlus","Gaming","1.0","iOS","iPhone 14","Canada","2019-08-02 12:31:34.633491039","3","It works fine for basic usage.","neutral","6","2","11","1","1","1","15.87","154.72","3059066","188116","349251","1.24","1","28","0","0","0.163","0.683","0.03","French","iOS 16","4G"
"2229","1128","195349","HealthPlus","Education","2.5","Android","OnePlus 11","India","2023-12-10 05:54:35.420897722","1","Waste of time. Doesn't work properly.","negative","6","7","12","0","1","0","24.95","265.42","1758749","233325","376869","6.79","3","69","0","0","0.667","0.328","0.593","English","Android 13","4G"
"2242","1552","544674","HealthPlus","Health","2.5","Android","OnePlus 11","Canada","2024-04-26 16:20:49.563653469","3","It works fine for basic usage.","neutral","6","2","8","1","1","0","6.48","42.77","3356986","325399","826661","118.88","0","150","1","44.88","0.27","0.437","0.12","French","Android 14","5G"
"2245","1569","618209","HealthPlus","Finance","1.2","Android","OnePlus 11","USA","2022-02-07 21:58:31.116726160","3","Fair performance.","neutral","2","8","10","0","1","1","8.93","79.63","330208","62442","749788","25.99","1","65","1","5.84","0.766","0.695","0.79","English","Android 13","WiFi"
"2250","1391","856324","HealthPlus","Finance","2.0","Android","Samsung S23","Canada","2020-07-12 00:22:54.286917925","1","Waste of time. Doesn't work properly.","negative","6","5","11","1","1","0","49.83","224.06","1452663","276014","870540","111.64","6","158","0","0","0.634","0.632","0.215","French","Android 13","5G"
"2253","1194","713181","HealthPlus","Social","1.0","iOS","iPhone 14","UK","2019-02-26 14:45:13.196270466","4","Amazing experience. Exceeded my expectations.","positive","5","10","9","0","0","0","48.71","251.93","2128243","375219","821955","103.0","4","121","0","0","0.174","0.438","0.399","English","iOS 17","4G"
"2255","1128","950927","HealthPlus","Health","3.0","iOS","iPhone 14","India","2022-12-09 12:36:12.138128281","5","Absolutely love this app. Smooth experience and great features.","positive","9","3","13","0","0","0","6.14","306.09","2270067","92883","1416579","40.59","3","125","1","6.11","0.156","0.171","0.039","English","iOS 17","5G"
"2256","1812","282629","HealthPlus","Education","2.0","Android","OnePlus 11","USA","2023-05-31 22:04:26.314529419","3","Okay experience overall.","neutral","3","5","5","1","1","0","20.74","130.01","4324126","406470","506687","2.08","2","19","0","0","0.317","0.584","0.556","English","Android 14","WiFi"
"2257","1690","722974","HealthPlus","Gaming","2.0","Android","Samsung S23","India","2022-03-06 05:18:07.192372322","2","Slow performance and poor usability.","negative","5","4","9","1","1","0","2.75","248.5","3134306","42295","1956384","9.75","2","43","1","47.83","0.607","0.763","0.898","English","Android 13","4G"
"2260","1295","675687","HealthPlus","Gaming","2.0","Android","Samsung S23","India","2023-09-14 03:22:49.430016518","2","Waste of time. Doesn't work properly.","negative","6","4","14","1","0","0","10.12","31.93","77186","21917","174053","34.29","2","9","1","38.08","0.7","0.121","0.388","English","Android 14","5G"
"2262","1827","631623","HealthPlus","Health","2.5","Android","OnePlus 11","USA","2019-05-27 03:20:08.999128103","3","Okay experience overall.","neutral","3","6","8","1","1","1","32.41","402.79","281710","421179","1014430","104.43","2","106","1","53.44","0.223","0.244","0.19","English","Android 14","WiFi"
"2269","1691","333028","HealthPlus","Social","2.5","Android","Pixel 8","India","2022-07-23 23:40:06.789422512","2","Waste of time. Doesn't work properly.","negative","6","8","16","0","1","1","26.05","481.9","2370750","80412","262202","73.1","2","108","1","43.56","0.897","0.418","0.373","English","Android 13","WiFi"
"2277","1278","685429","HealthPlus","Finance","2.0","Android","OnePlus 11","India","2024-12-22 13:04:52.358207941","1","Waste of time. Doesn't work properly.","negative","6","3","10","0","1","0","21.29","279.95","686405","22129","1642582","79.12","4","90","1","42.86","0.754","0.097","0.072","English","Android 13","5G"
"2294","1797","428612","HealthPlus","Social","3.0","iOS","iPhone 14","USA","2024-04-16 17:36:11.435414076","1","Very disappointing experience. Needs improvement.","negative","5","4","11","1","1","1","3.89","247.44","2857310","176890","1043658","5.53","0","154","1","38.43","0.619","0.051","0.44","English","iOS 16","4G"
"2301","1659","916321","HealthPlus","Health","2.0","Android","Pixel 8","Canada","2020-01-24 20:18:04.158834934","4","Absolutely love this app. Smooth experience and great features.","positive","9","4","8","1","1","1","37.72","234.68","4810128","192292","419584","77.51","5","89","0","0","0.833","0.134","0.608","English","Android 13","4G"
"2307","1640","641222","HealthPlus","Health","2.5","Android","Samsung S23","India","2023-06-21 18:18:37.881574154","5","Highly recommend this app. Works perfectly.","positive","6","4","12","1","1","0","18.03","376.45","4721123","78807","511301","25.81","5","109","1","46.08","0.439","0.763","0.568","English","Android 13","4G"
"2313","1404","749342","HealthPlus","Health","2.0","Android","Pixel 8","Germany","2024-12-16 18:36:56.519322395","3","Decent features but needs improvement.","neutral","5","3","13","0","1","0","6.16","257.91","3517379","218224","1307631","16.24","4","129","0","0","0.464","0.1","0.653","German","Android 13","5G"
"2321","1774","670916","HealthPlus","Education","2.5","Android","Pixel 8","USA","2022-05-21 19:26:30.116859198","4","Absolutely love this app. Smooth experience and great features.","positive","9","5","15","1","0","0","4.02","427.95","3667635","3194","8742","80.72","3","119","1","30.09","0.763","0.115","0.866","English","Android 13","WiFi"
"2322","1620","382796","HealthPlus","Social","1.0","Android","Samsung S23","USA","2024-02-22 07:14:51.781938076","3","Fair performance.","neutral","2","6","9","1","0","1","16.6","112.84","1109588","374588","1711375","112.4","0","48","1","61.71","0.135","0.196","0.18","English","Android 14","4G"
"2332","1035","803800","HealthPlus","Finance","2.0","Android","Pixel 8","Canada","2019-02-06 07:59:45.012434721","4","Amazing experience. Exceeded my expectations.","positive","5","5","8","1","1","1","33.07","394.61","3288478","18031","67767","96.85","1","88","1","57.97","0.797","0.166","0.673","English","Android 13","5G"
"2341","1326","456965","HealthPlus","Health","1.2","Android","Pixel 8","UK","2023-03-07 22:01:47.564421415","5","Absolutely love this app. Smooth experience and great features.","positive","9","8","8","0","1","1","7.95","235.55","1926090","198425","1827139","38.83","2","55","1","54.32","0.265","0.524","0.759","English","Android 13","4G"
"2345","1877","896801","HealthPlus","Social","2.0","Android","OnePlus 11","UK","2020-10-20 16:18:46.886499405","2","Slow performance and poor usability.","negative","5","6","11","1","1","0","46.05","365.57","1783878","144146","1137764","92.95","2","7","0","0","0.692","0.199","0.301","English","Android 13","WiFi"
